1443783851234	WIN-1SOR7LVE87T	java.lang:type=Memory	HeapMemoryUsage.used	vizqlserver	295169944
1443783851234	WIN-1SOR7LVE87T	java.lang:type=Memory	HeapMemoryUsage.init	vizqlserver	251651840
1443783851234	WIN-1SOR7LVE87T	java.lang:type=Memory	HeapMemoryUsage.committed	vizqlserver	393928704
1443783851235	WIN-1SOR7LVE87T	java.lang:type=Memory	NonHeapMemoryUsage.used	vizqlserver	91109528
1443783851235	WIN-1SOR7LVE87T	java.lang:type=Memory	NonHeapMemoryUsage.init	vizqlserver	24313856
1443783851235	WIN-1SOR7LVE87T	java.lang:type=Memory	NonHeapMemoryUsage.committed	vizqlserver	97386496
1443783851235	WIN-1SOR7LVE87T	java.lang:type=Memory	NonHeapMemoryUsage.max	vizqlserver	136314880
1443783851244	WIN-1SOR7LVE87T	java.lang:type=Threading	CurrentThreadCpuTime	vizqlserver	15625000
1443783851249	WIN-1SOR7LVE87T	java.lang:type=Runtime	Uptime	vizqlserver	162920424
1443783851266	WIN-1SOR7LVE87T	java.lang:name=ConcurrentMarkSweep,type=GarbageCollector	CollectionCount	dataserver	1
1443783851263	WIN-1SOR7LVE87T	java.lang:name=ParNew,type=GarbageCollector	CollectionTime	dataserver	3293
1443783851267	WIN-1SOR7LVE87T	java.lang:name=ConcurrentMarkSweep,type=GarbageCollector	CollectionTime	dataserver	157
1443783851261	WIN-1SOR7LVE87T	java.lang:name=ParNew,type=GarbageCollector	CollectionCount	dataserver	56
1443783851279	WIN-1SOR7LVE87T	tableau.health.jmx:name=searchservice	PerformanceMetrics.AverageQueryLatency	dataserver	0.0
1443783851279	WIN-1SOR7LVE87T	tableau.health.jmx:name=searchservice	PerformanceMetrics.AverageQueueLatency	dataserver	0.0
1443783851279	WIN-1SOR7LVE87T	tableau.health.jmx:name=searchservice	PerformanceMetrics.RequestProcessed	dataserver	0
1443783851279	WIN-1SOR7LVE87T	tableau.health.jmx:name=searchservice	PerformanceMetrics.PercentSendSucceeded	dataserver	0.0
1443783851279	WIN-1SOR7LVE87T	tableau.health.jmx:name=searchservice	PerformanceMetrics.RequestFailedToEnqueue	dataserver	0
